date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
1/14/2021,ARKQ,TESLA INC,TSLA,88160R101,330584.0,279343480.0,11.44,2021-01-14
1/14/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,2446618.0,179704092.1,7.36,2021-01-14
1/14/2021,ARKQ,TRIMBLE INC,TRMB,896239100,1594455.0,111404570.85,4.56,2021-01-14
1/14/2021,ARKQ,DEERE & CO,DE,244199105,345153.0,104529586.05,4.28,2021-01-14
1/14/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,400534.0,99732966.0,4.08,2021-01-14
1/14/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,2957461.0,89906814.4,3.68,2021-01-14
1/14/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,933320.0,83289476.8,3.41,2021-01-14
1/14/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,1720507.0,80726188.44,3.3,2021-01-14
1/14/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,45875.0,79830757.5,3.27,2021-01-14
1/14/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,596569.0,75436150.05,3.09,2021-01-14
1/14/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,405716.0,73028880.0,2.99,2021-01-14
1/14/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1073766.0,68602909.74,2.81,2021-01-14
1/14/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,505222.0,63299264.38,2.59,2021-01-14
1/14/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,5929437.0,61488261.69,2.52,2021-01-14
1/14/2021,ARKQ,CATERPILLAR INC,CAT,149123101,310084.0,61210581.6,2.51,2021-01-14
1/14/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,2295855.0,56500991.55,2.31,2021-01-14
1/14/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1671762.0,55218298.86,2.26,2021-01-14
1/14/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,1852756.0,54452498.84,2.23,2021-01-14
1/14/2021,ARKQ,2U INC,TWOU,90214J101,1201373.0,52956521.84,2.17,2021-01-14
1/14/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1544348.0,50608283.96,2.07,2021-01-14
1/14/2021,ARKQ,PROTO LABS INC,PRLB,743713109,280592.0,49109211.84,2.01,2021-01-14
1/14/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,1102626.0,43244991.72,1.77,2021-01-14
1/14/2021,ARKQ,TERADYNE INC,TER,880770102,295719.0,40924552.41,1.68,2021-01-14
1/14/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,154027.0,39725103.57,1.63,2021-01-14
1/14/2021,ARKQ,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,38138309.72,38138309.72,1.56,2021-01-14
1/14/2021,ARKQ,FLIR SYSTEMS INC,FLIR,302445101,694733.0,37578107.97,1.54,2021-01-14
1/14/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,101416.0,35235975.04,1.44,2021-01-14
1/14/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,444958.0,33113774.36,1.36,2021-01-14
1/14/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,55965.0,29550079.65,1.21,2021-01-14
1/14/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,76017.0,29503718.04,1.21,2021-01-14
1/14/2021,ARKQ,ANSYS INC,ANSS,03662Q105,79252.0,29247950.6,1.2,2021-01-14
1/14/2021,ARKQ,XILINX INC,XLNX,983919101,203841.0,28537740.0,1.17,2021-01-14
1/14/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,347032.0,28040185.6,1.15,2021-01-14
1/14/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,731681.0,27533156.03,1.13,2021-01-14
1/14/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,32134.0,25615296.76,1.05,2021-01-14
1/14/2021,ARKQ,AMAZON.COM INC,AMZN,023135106,7787.0,24353608.89,1.0,2021-01-14
1/14/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,171254.0,24020086.04,0.98,2021-01-14
1/14/2021,ARKQ,ROCKWELL AUTOMATION INC,ROK,773903109,90841.0,23868472.75,0.98,2021-01-14
1/14/2021,ARKQ,APPLE INC,AAPL,037833100,183910.0,23707838.1,0.97,2021-01-14
1/14/2021,ARKQ,AUTODESK INC,ADSK,052769106,68816.0,21409345.76,0.88,2021-01-14
1/14/2021,ARKQ,EXONE CO/THE,XONE,302104104,997483.0,15221590.58,0.62,2021-01-14
1/14/2021,ARKQ,HONEYWELL INTERNATIONAL INC,HON,438516106,46548.0,9710378.28,0.4,2021-01-14
1/14/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,197165.0,2902268.8,0.12,2021-01-14
1/14/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,66535.0,974072.4,0.04,2021-01-14
1/14/2021,ARKQ,SPLUNK INC,SPLK,848637104,833.0,142401.35,0.01,2021-01-14
